x,y,z,type
23483,5685,0,Mph
23485,5738,0,stroma
23486,5824.5,0,stroma
23487,5649,0,Mph
23488.5,5221.5,0,stroma
23489.5,5842,0,stroma
23489.5,6049.5,0,stroma
23491,6110.5,0,stroma
23492.5,5637,0,stroma
23495,5588.5,0,stroma
23497.5,5263,0,stroma
23498.5,5393.5,0,stroma
23498.5,5974,0,stroma
23499,5896,0,stroma
23500,5913.5,0,stroma
23500.5,6260.5,0,stroma
23500.5,5623.5,0,Mph
23501.5,5220,0,stroma
23503,5691.5,0,stroma
23503,5786.5,0,stroma
23503,5749.5,0,Mph
23504,5474,0,stroma
23504.5,5520.5,0,stroma
23505,5489.5,0,stroma
23506,5661,0,Mph
23506,5697,0,Mph
23507,5661.5,0,stroma
23507,5718,0,stroma
23507.5,5430.5,0,stroma
23507.5,5644,0,Mph
23508,5963,0,Teff
23509,6034.5,0,Teff
23509.5,5569.5,0,stroma
23510.5,5184.5,0,stroma
23511.5,5145.5,0,stroma
23512,5855.5,0,stroma
23513,5318.5,0,stroma
23513,5877.5,0,stroma
23516,6169,0,stroma
23519.5,5120.5,0,stroma
23519.5,5615,0,Mph
23520.5,5097,0,stroma
23520.5,5673.5,0,Mph
23522.5,6079.5,0,stroma
23523.5,5297.5,0,stroma
23523.5,5778,0,stroma
23523.5,5961,0,stroma
23525.5,5837,0,stroma
23527,5332,0,stroma
23528.5,5461.5,0,stroma
23530,5537.5,0,stroma
23530,5795.5,0,stroma
23533.5,5811,0,stroma
23534,5080,0,stroma
23535,5049,0,stroma
23535.5,5259,0,stroma
23538.5,5675,0,Mph
23539,5578,0,stroma
23540.5,5983,0,TU
23540.5,5997,0,stroma
23540.5,6180.5,0,stroma
23541,5484,0,stroma
23541,6044,0,stroma
23544.5,5565,0,Mph
23545.5,6058.5,0,Mph
23546.5,5110.5,0,stroma
23547,5396.5,0,Teff
23548.5,5721.5,0,stroma
23548.5,5772.5,0,stroma
23549,5997,0,Mph
23551,5200.5,0,stroma
23551.5,5340.5,0,Teff
23551.5,6154,0,stroma
23552,5053.5,0,stroma
23552.5,5037.5,0,stroma
23553.5,5890,0,stroma
23554.5,5636.5,0,stroma
23554.5,5964,0,stroma
23554.5,6039,0,Mph
23556,5079.5,0,stroma
23557.5,5001.5,0,stroma
23557.5,5471,0,stroma
23558,6090,0,stroma
23559,5818.5,0,stroma
23560,5095,0,stroma
23560.5,5279,0,stroma
23560.5,5597.5,0,stroma
23561,5504.5,0,stroma
23562,5832,0,stroma
23562.5,5861,0,stroma
23562.5,6051,0,stroma
23563.5,6189.5,0,stroma
23564,6024.5,0,Mph
23566.5,5676.5,0,Mph
23567,6106.5,0,stroma
23568.5,5445.5,0,stroma
23568.5,5980.5,0,stroma
23570,5709.5,0,Mph
23571,5314.5,0,stroma
23571,5618.5,0,stroma
23571,5772,0,stroma
23572.5,5691,0,Mph
23573.5,5936,0,stroma
23574,5536,0,stroma
23574.5,5120,0,stroma
23575.5,5011,0,stroma
23576,5264.5,0,stroma
23576.5,4883.5,0,stroma
23576.5,5745.5,0,stroma
23578.5,4979,0,stroma
23579,5888,0,stroma
23579.5,5164,0,stroma
23580,5487,0,stroma
23580,6012.5,0,Mph
23582,5668,0,Mph
23582.5,4954.5,0,stroma
23583,5053,0,stroma
23584,5359,0,stroma
23585,5820,0,stroma
23585.5,5754.5,0,stroma
23585.5,6038,0,Mph
23586.5,5392.5,0,stroma
23586.5,5996.5,0,Mph
23587,4966,0,stroma
23587,6085.5,0,stroma
23588,6057,0,stroma
23589,4865,0,stroma
23589,5285,0,stroma
23590,6006,0,stroma
23593,5109,0,stroma
23594,4898.5,0,stroma
23595,6180,0,stroma
23596,5452,0,stroma
23596,5742.5,0,stroma
23597,5131,0,stroma
23598.5,5370.5,0,stroma
23599,5566.5,0,stroma
23599,5787.5,0,Mph
23601,5884,0,Mph
23604.5,5841,0,stroma
23605,5087,0,stroma
23605.5,5021,0,stroma
23606,5814.5,0,Mph
23606.5,5967.5,0,stroma
23607,6110,0,stroma
23607.5,5344,0,stroma
23608,5899,0,stroma
23608.5,6168.5,0,stroma
23609,5262.5,0,stroma
23609,5833.5,0,Mph
23611.5,4958,0,stroma
23613.5,6060,0,stroma
23613.5,6148.5,0,stroma
23614,5550,0,stroma
23614,5949.5,0,stroma
23614.5,6186.5,0,stroma
23615.5,5983.5,0,stroma
23616.5,4752.5,0,stroma
23616.5,4975.5,0,stroma
23617,4864,0,stroma
23617,5579,0,stroma
23617.5,5772,0,Mph
23620,5916,0,stroma
23621,5464,0,stroma
23622,5055,0,stroma
23622.5,6083,0,stroma
23623,4844.5,0,stroma
23623,5301,0,stroma
23623.5,5203,0,stroma
23624,4804,0,stroma
23624.5,4713,0,stroma
23624.5,5633,0,stroma
23624.5,5830.5,0,stroma
23625.5,4783.5,0,stroma
23625.5,5490,0,stroma
23626,4768.5,0,stroma
23626.5,5988.5,0,Mph
23628,5230.5,0,stroma
23628,5787.5,0,Mph
23628.5,5001.5,0,stroma
23628.5,5361,0,stroma
23629,5804,0,Mph
23633.5,4685,0,stroma
23635.5,5402.5,0,stroma
23636,4983,0,stroma
23636,5990,0,stroma
23637.5,4875.5,0,stroma
23637.5,6082.5,0,stroma
23637.5,5979,0,Mph
23638.5,5045.5,0,stroma
23639.5,5954.5,0,stroma
23639.5,5729,0,Mph
23640,5157.5,0,stroma
23640.5,5137.5,0,stroma
23641,5066,0,stroma
23641,5972,0,stroma
23642.5,5839.5,0,Mph
23643,5862,0,Mph
23643.5,5440,0,Mph
23643.5,5778.5,0,Mph
23645.5,5313.5,0,stroma
23646.5,5682,0,Mph
23647,4908,0,stroma
23647,5700.5,0,Mph
23647.5,4735,0,stroma
23647.5,5365,0,stroma
23647.5,6060,0,stroma
23647.5,5816,0,Mph
23648,4852,0,stroma
23648,5224,0,stroma
23648.5,5203,0,stroma
23649.5,5713,0,Mph
23650,5784,0,stroma
23651,6135,0,stroma
23652.5,5518,0,stroma
23652.5,5636.5,0,stroma
23653,5117.5,0,stroma
23653.5,6112,0,stroma
23654.5,5681.5,0,stroma
23654.5,5925.5,0,stroma
23654.5,6042,0,stroma
23655,4686,0,stroma
23655,5423,0,Mph
23656,5310.5,0,Mph
23657,5035.5,0,stroma
23657.5,5287,0,stroma
23657.5,5986,0,Mph
23658,4648,0,stroma
23658,5394,0,stroma
23658.5,4797.5,0,stroma
23658.5,5009.5,0,stroma
23658.5,5561.5,0,stroma
23659.5,5268,0,stroma
23660,4937.5,0,stroma
23660,5902,0,Mph
23660.5,5683.5,0,Mph
23661.5,4768.5,0,stroma
23661.5,5540,0,stroma
23661.5,5965,0,Mph
23662,5221.5,0,Mph
23662.5,4893.5,0,stroma
23663,5347.5,0,stroma
23663,5859.5,0,stroma
23663.5,5075.5,0,stroma
23663.5,6123.5,0,stroma
23665.5,4713.5,0,stroma
23666.5,5369.5,0,stroma
23666.5,5708.5,0,Mph
23667.5,5153,0,stroma
23667.5,5831.5,0,Mph
23669,5251,0,Mph
23670,4675.5,0,stroma
23671.5,5107,0,stroma
23671.5,5816,0,stroma
23671.5,5788.5,0,Mph
23671.5,5918.5,0,Mph
23672,4869.5,0,stroma
23672,5735.5,0,stroma
23672.5,5179,0,stroma
23673,4612,0,stroma
23673,5092,0,stroma
23674.5,4581,0,stroma
23675,5637.5,0,stroma
23676,5688.5,0,stroma
23676,5562,0,Mph
23677,6061.5,0,stroma
23677,5647.5,0,Mph
23678,5280.5,0,Mph
23678.5,5166,0,stroma
23679.5,4927,0,stroma
23679.5,5249,0,stroma
23680,4740.5,0,stroma
23680,4752.5,0,stroma
23680,5405.5,0,stroma
23681,5528.5,0,stroma
23681.5,5537,0,Mph
23682,4851.5,0,stroma
23682,6082.5,0,stroma
23682.5,4697.5,0,stroma
23682.5,5662,0,stroma
23682.5,5762.5,0,stroma
23682.5,5865.5,0,stroma
23683,5750.5,0,Mph
23684.5,4957,0,stroma
23685,5492,0,stroma
23685,6165,0,stroma
23685.5,5666.5,0,Mph
23687,4880.5,0,stroma
23687,6143,0,stroma
23688.5,5020.5,0,stroma
23688.5,5829.5,0,Mph
23689,6006.5,0,stroma
23689.5,5184.5,0,stroma
23689.5,5105,0,Mph
23690,4771.5,0,stroma
23690.5,4592,0,stroma
23690.5,5159,0,stroma
23691,4605.5,0,stroma
23691,4638,0,stroma
23692,6033,0,stroma
23693,6063.5,0,stroma
23693.5,5576.5,0,stroma
23695,5297,0,stroma
23695,5540.5,0,stroma
23697,5545,0,Mph
23697.5,4902.5,0,stroma
23700,5127,0,stroma
23700.5,4676.5,0,stroma
23700.5,5914.5,0,stroma
23700.5,5789,0,Mph
23701,5055,0,Mph
23702,4714,0,stroma
23702,5214,0,stroma
23702.5,5490,0,stroma
23703,4752.5,0,stroma
23703,6090,0,stroma
23703.5,5403,0,stroma
23704.5,5231,0,stroma
23705,6117,0,stroma
23706.5,6147,0,TU
23706.5,5262.5,0,stroma
23706.5,5837,0,Mph
23708.5,4638,0,stroma
23709.5,6179.5,0,stroma
23709.5,5563,0,Mph
23710,4990.5,0,stroma
23710.5,5555,0,stroma
23711.5,4968.5,0,stroma
23711.5,5436.5,0,stroma
23712.5,4788.5,0,stroma
23714,5648.5,0,stroma
23715,5585,0,stroma
23715.5,4559.5,0,stroma
23718,4707,0,stroma
23718,5645,0,Mph
23719,4576.5,0,stroma
23720.5,5898,0,stroma
23721.5,5174,0,stroma
23722,5803,0,Mph
23723.5,5221.5,0,stroma
23724,5582,0,Mph
23726,5003.5,0,stroma
23726,5419,0,stroma
23726,5500,0,stroma
23726,5784,0,Mph
23726.5,5419.5,0,Mph
23727.5,4836,0,stroma
23728.5,6093.5,0,TU
23728.5,4550.5,0,stroma
23728.5,4647,0,stroma
23728.5,5529.5,0,stroma
23728.5,5677.5,0,stroma
23728.5,6068.5,0,stroma
23729.5,4596.5,0,stroma
23729.5,5513,0,Mph
23730,4673.5,0,stroma
23730,4940.5,0,stroma
23730.5,5867,0,stroma
23731,5307.5,0,stroma
23731,5568,0,Mph
23732,4511,0,stroma
23732,4893,0,stroma
23732,4962.5,0,stroma
23732,5122,0,stroma
23732,6121.5,0,stroma
23732.5,5051.5,0,stroma
23733,5945.5,0,stroma
23733.5,5441.5,0,stroma
23733.5,5514,0,stroma
23734.5,5655.5,0,stroma
23734.5,5817.5,0,Mph
23735.5,4922,0,stroma
23736,4556.5,0,stroma
23736.5,5632,0,stroma
23736.5,5496,0,Mph
23737.5,5075.5,0,Mph
23738,5763,0,Mph
23738.5,5150.5,0,stroma
23738.5,5524,0,Mph
23739,4488.5,0,stroma
23739,5768,0,stroma
23739.5,4472,0,stroma
23739.5,5265,0,stroma
23740,5284,0,stroma
23740.5,5446.5,0,Mph
23741,5377,0,stroma
23741,5838,0,stroma
23741,5668.5,0,Mph
23742,5401,0,Mph
23744,6087.5,0,TU
23744.5,5252.5,0,stroma
23744.5,5377.5,0,Mph
23745,5036,0,stroma
23745,5718.5,0,stroma
23745,5889,0,Mph
23746.5,5927.5,0,Mph
23747,4757.5,0,stroma
23747.5,5303,0,Mph
23748,5799,0,stroma
23748,5809.5,0,Mph
23748.5,5754,0,Mph
23749,5186.5,0,stroma
23749.5,6045,0,TU
23750.5,4777.5,0,stroma
23751,5641,0,Mph
23751.5,5995.5,0,TU
23751.5,4810,0,stroma
23751.5,5128.5,0,stroma
23752.5,5470.5,0,Mph
23753,5579.5,0,Mph
23754,4446.5,0,stroma
23755,5278,0,stroma
23755.5,5228.5,0,stroma
23756,4576,0,stroma
23756,4613,0,stroma
23756.5,5973,0,Mph
23756.5,5345.5,0,Mph
23757,4939.5,0,stroma
23757,5681,0,Mph
23758.5,6083,0,TU
23758.5,4529,0,stroma
23758.5,5751,0,stroma
23759.5,4978,0,stroma
23759.5,5145.5,0,stroma
23759.5,5180.5,0,stroma
23760.5,4685.5,0,stroma
23760.5,5789,0,stroma
23761,4634.5,0,stroma
23762,6119,0,stroma
23762,5333.5,0,Mph
23762.5,5521.5,0,stroma
23764,4510,0,stroma
23764,4552.5,0,stroma
23764,5788,0,Mph
23764.5,5119,0,stroma
23764.5,5248,0,stroma
23764.5,5746,0,Mph
23765.5,5196,0,stroma
23766.5,5553,0,Mph
23768.5,6103,0,TU
23768.5,5698,0,stroma
23769,5953,0,TU
23769,4583,0,stroma
23769,5906,0,Mph
23769.5,6139.5,0,stroma
23769.5,5400.5,0,Mph
23770.5,4470.5,0,stroma
23770.5,5605,0,Mph
23770.5,5646.5,0,Mph
23771,5998,0,TU
23771,4606.5,0,stroma
23771.5,5028,0,stroma
23773,5200.5,0,Mph
23773,5586,0,Mph
23773.5,5394,0,stroma
23775.5,6028,0,TU
23776,5124.5,0,Mph
23776.5,5278.5,0,Teff
23777,4784,0,stroma
23777,5897,0,stroma
23777,6058,0,stroma
23777,4971,0,Mph
23777,5182,0,Mph
23777,5821.5,0,Mph
23777.5,4529.5,0,stroma
23777.5,5628,0,stroma
23778,5297.5,0,Teff
23778.5,5362.5,0,stroma
23778.5,5824.5,0,stroma
23779,4436,0,stroma
23780,5685,0,stroma
23780.5,4886.5,0,stroma
23780.5,5499.5,0,Mph
23782,5778.5,0,Mph
23783,5578.5,0,stroma
23783.5,4710,0,stroma
23784,6071.5,0,TU
23784,5745,0,Mph
23784.5,5535.5,0,Mph
23785,4688,0,stroma
23785,5311.5,0,stroma
23785.5,5927,0,TU
23785.5,5966.5,0,TU
23785.5,5984,0,TU
23786,5183.5,0,stroma
23786,5502.5,0,stroma
23786.5,6161.5,0,stroma
23787,4515,0,stroma
23787,4953.5,0,stroma
23787,5763.5,0,stroma
23788,4724.5,0,stroma
23788,5032,0,stroma
23788,5213,0,Mph
23788.5,5336,0,Teff
23789,6136.5,0,stroma
23789.5,4427,0,stroma
23789.5,5446,0,Mph
23790,5196.5,0,stroma
23790,5231,0,Mph
23790.5,5117.5,0,stroma
23791,5004.5,0,stroma
23791.5,5090,0,stroma
23792,5995,0,TU
23792.5,4465.5,0,stroma
23793,5165.5,0,Mph
23793.5,6037.5,0,TU
23793.5,5349,0,stroma
23794,4736.5,0,stroma
23794.5,5855,0,Mph
23796,5382,0,stroma
23796,5117,0,Mph
23796.5,5747.5,0,stroma
23796.5,5416.5,0,Mph
23797,4972,0,stroma
23797.5,5386,0,Mph
23798,6111.5,0,stroma
23798.5,4713.5,0,stroma
23799.5,5151,0,stroma
23800,4416.5,0,stroma
23800,4926,0,stroma
23800,6053,0,stroma
23800.5,5494,0,stroma
23802.5,5608,0,stroma
23803,4437.5,0,stroma
23803,5217.5,0,stroma
23803,5828.5,0,Mph
23805,5546.5,0,Mph
23805,4940,0,Mph
23805.5,4639,0,stroma
23805.5,4826.5,0,stroma
23806,5889.5,0,stroma
23806,5784,0,Mph
23807,4598,0,stroma
23807,6013,0,stroma
23807.5,5447,0,stroma
23807.5,5130,0,Mph
23807.5,5899,0,Mph
23809.5,5929,0,stroma
23810,5117.5,0,stroma
23810,5866.5,0,stroma
23810,4923,0,Mph
23811,5741,0,stroma
23811.5,5235.5,0,stroma
23811.5,5766,0,Mph
23812,6122.5,0,stroma
23813,4738,0,stroma
23813,5486,0,Mph
23813.5,5975,0,TU
23813.5,5023,0,stroma
23813.5,6037,0,stroma
23814,4697.5,0,Teff
23814,5942.5,0,TU
23815,5630.5,0,stroma
23815.5,5529.5,0,Mph
23816,5064.5,0,stroma
23816.5,4715.5,0,stroma
23816.5,5113,0,Mph
23817.5,4612,0,stroma
23817.5,5831,0,stroma
23818,5324,0,stroma
23819,5065.5,0,Mph
23819.5,5803.5,0,Mph
23821.5,5569.5,0,stroma
23822,5481.5,0,stroma
23822,5495,0,stroma
23822,4856.5,0,Mph
23822.5,5358,0,stroma
23823.5,5097,0,Mph
23823.5,5508.5,0,Mph
23824,5293,0,TU
23827.5,5999.5,0,TU
23828,4533,0,stroma
23828,4555.5,0,stroma
23828,4880,0,stroma
23828.5,5226,0,stroma
23829,4450.5,0,stroma
23829,4829,0,stroma
23829,5675,0,stroma
23830,4434,0,stroma
23830.5,5899,0,Mph
23831.5,4956.5,0,stroma
23831.5,5880,0,stroma
23832,4781.5,0,stroma
23832.5,5963,0,TU
23833,5135.5,0,stroma
23833,5860,0,stroma
23836.5,6008.5,0,TU
23837,5115,0,stroma
23838.5,5013,0,stroma
23838.5,5439,0,stroma
23839.5,5235,0,stroma
23840,6175,0,stroma
23840.5,5820.5,0,stroma
23841,5706.5,0,stroma
23841.5,5216,0,stroma
23842,4472.5,0,stroma
23842,5076,0,stroma
23842.5,4719,0,stroma
23843,5147.5,0,stroma
23843,5639,0,Mph
23843.5,4622,0,stroma
23843.5,4794.5,0,stroma
23844,5682.5,0,stroma
23844.5,4574.5,0,stroma
23844.5,4770.5,0,stroma
23845,5265,0,TU
23845,5825,0,Mph
23846.5,5924,0,TU
23846.5,4700.5,0,stroma
23847,4907,0,stroma
23847.5,5195,0,stroma
23847.5,6157.5,0,stroma
23848.5,4524,0,stroma
23849,4489.5,0,stroma
23849,5891,0,Mph
23849.5,5652.5,0,stroma
23849.5,5850,0,stroma
23850,4441,0,stroma
23851,5167,0,stroma
23851.5,5452.5,0,stroma
23851.5,5474,0,Mph
23852,5259.5,0,Mph
23852.5,5252,0,TU
23852.5,5056.5,0,stroma
23852.5,5374,0,stroma
23853,5777.5,0,Mph
23853.5,5430,0,stroma
23855,4934,0,stroma
23855,5312,0,Mph
23855.5,5998,0,TU
23856.5,4977.5,0,stroma
23856.5,5236.5,0,Mph
23858,5318.5,0,Teff
23858,5294.5,0,Mph
23859,4684.5,0,stroma
23859.5,5088,0,stroma
23860,4613,0,stroma
23861.5,4802,0,stroma
23861.5,4891.5,0,stroma
23861.5,5609,0,stroma
23862.5,4630.5,0,stroma
23862.5,5760,0,Mph
23863,4482,0,stroma
23863,5168,0,Mph
23863,5591,0,Mph
23863.5,6180.5,0,stroma
23863.5,5255,0,Mph
23864.5,5759.5,0,stroma
23865,4459.5,0,stroma
23865,4503.5,0,stroma
23865.5,4863.5,0,stroma
23865.5,5118,0,Mph
23866.5,4944.5,0,stroma
23867,5495,0,stroma
23867.5,5028.5,0,stroma
23868,5232.5,0,Mph
23868.5,5454,0,Mph
23869,5073.5,0,stroma
23869.5,6137,0,stroma
23870,4736,0,Mph
23871.5,5961,0,TU
23872.5,5544,0,stroma
23873.5,5567.5,0,stroma
23873.5,5775.5,0,Mph
23874,5225,0,TU
23874,6150,0,stroma
23874.5,5133.5,0,Mph
23875.5,5802.5,0,TU
23875.5,4652.5,0,stroma
23875.5,4909,0,stroma
23875.5,5053.5,0,stroma
23877.5,6105,0,stroma
23877.5,4873.5,0,Mph
23878,5912,0,stroma
23878.5,5522.5,0,stroma
23879,4776,0,stroma
23880.5,4621.5,0,stroma
23881,4963,0,stroma
23881.5,5153.5,0,stroma
23883,4570,0,stroma
23883.5,5030.5,0,stroma
23884,5279,0,Mph
23886.5,6083,0,stroma
23888,4718,0,stroma
23888.5,4844.5,0,Mph
23890,4848,0,stroma
23890,5728,0,Mph
23890,4750.5,0,Mph
23890.5,5249,0,TU
23891.5,5744.5,0,stroma
23892.5,5784,0,Mph
23894,5332,0,stroma
23894,5368.5,0,stroma
23894,6120,0,stroma
23894,5448,0,Mph
23894.5,6055,0,stroma
23895,5038.5,0,stroma
23895,5769.5,0,Mph
23895.5,4696,0,stroma
23896,4588,0,stroma
23896.5,5143.5,0,stroma
23896.5,4955.5,0,Mph
23897,4873.5,0,stroma
23897.5,4634.5,0,stroma
23898.5,4893.5,0,stroma
23900,5963,0,stroma
23901,4763,0,Mph
23901.5,5992.5,0,TU
23901.5,4662.5,0,stroma
23901.5,5257.5,0,Mph
23902.5,5807.5,0,stroma
23903,5671.5,0,Teff
23903,6037.5,0,stroma
23904.5,6086.5,0,stroma
23905,5401,0,stroma
23905,5562.5,0,stroma
23905.5,4545.5,0,stroma
23905.5,4741,0,Mph
23906,4579.5,0,stroma
23906,5060,0,stroma
23906.5,5017.5,0,stroma
23906.5,5320.5,0,stroma
23907.5,4994,0,stroma
23908,5505,0,stroma
23908,5645.5,0,stroma
23909.5,5872.5,0,stroma
23909.5,5390,0,Mph
23910,4562,0,stroma
23910,6140.5,0,stroma
23910,5065,0,Mph
23911,4927,0,stroma
23911.5,4454.5,0,stroma
23911.5,5768.5,0,Mph
23912.5,4653,0,stroma
23912.5,5316.5,0,Mph
23913,5343,0,Teff
23913,5408,0,Mph
23913.5,4950,0,Mph
23914,4748,0,stroma
23914,4855.5,0,stroma
23914,5352,0,Mph
23914.5,5110,0,stroma
23915.5,4725,0,Mph
23917,5240.5,0,TU
23917.5,5579,0,stroma
23918,5691,0,Mph
23918.5,5427.5,0,stroma
23919,5536,0,stroma
23919,5291,0,Mph
23920,4963,0,Mph
23920.5,4648,0,Mph
23921,5617.5,0,Mph
23922,6150,0,stroma
23922.5,5787.5,0,stroma
23923,4816,0,stroma
23924,6114.5,0,stroma
23924.5,5917,0,stroma
23924.5,5730,0,Mph
23924.5,5910.5,0,Mph
23924.5,4760,0,Mph
23925,6026.5,0,TU
23926.5,5180,0,stroma
23927.5,6058.5,0,stroma
23928,4989,0,Mph
23928.5,4898.5,0,stroma
23928.5,4943,0,Mph
23929.5,4497,0,stroma
23930,4747,0,stroma
23930.5,4454.5,0,stroma
23931,4916.5,0,stroma
23931,5527,0,stroma
23931,5891,0,stroma
23931.5,4869.5,0,stroma
23931.5,5164,0,stroma
